player_id,team_id,year,team_name
574,1610612749,1997,Bucks
580,1610612742,1997,Mavericks
584,1610612757,1997,Trail Blazers
595,1610612750,1997,Timberwolves
618,1610612765,1997,Pistons
621,1610612741,1997,Bulls
632,1610612749,1997,Bucks
562,1610612758,1997,Kings
743,1610612750,1997,Timberwolves
866,1610612766,1997,Hornets
752,1610612759,1997,Spurs
885,1610612755,1997,76ers
886,1610612738,1997,Celtics
887,1610612755,1997,76ers
894,1610612744,1997,Warriors
910,1610612763,1997,Grizzlies
920,1610612758,1997,Kings
927,1610612751,1997,Nets
942,1610612742,1997,Mavericks
948,1610612759,1997,Spurs
964,1610612737,1997,Hawks
970,1610612740,1997,Pelicans
981,1610612750,1997,Timberwolves
982,1610612743,1997,Nuggets
991,1610612766,1997,Hornets
1001,1610612737,1997,Hawks
1016,1610612744,1997,Warriors
1029,1610612752,1997,Knicks
1034,1610612748,1997,Heat
1035,1610612747,1997,Lakers
1057,1610612758,1997,Kings
1062,1610612744,1997,Warriors
1064,1610612740,1997,Pelicans
501,1610612765,1997,Pistons
884,1610612746,1997,Clippers
882,1610612765,1997,Pistons
878,1610612742,1997,Mavericks
877,1610612746,1997,Clippers
761,1610612751,1997,Nets
773,1610612746,1997,Clippers
792,1610612744,1997,Warriors
795,1610612765,1997,Pistons
1066,1610612739,1997,Cavaliers
803,1610612744,1997,Warriors
804,1610612766,1997,Hornets
805,1610612741,1997,Bulls
812,1610612757,1997,Trail Blazers
814,1610612759,1997,Spurs
822,1610612751,1997,Nets
749,1610612744,1997,Warriors
823,1610612761,1997,Raptors
831,1610612753,1997,Magic
833,1610612741,1997,Bulls
837,1610612763,1997,Grizzlies
838,1610612745,1997,Rockets
841,1610612758,1997,Kings
842,1610612765,1997,Pistons
843,1610612751,1997,Nets
846,1610612759,1997,Spurs
856,1610612752,1997,Knicks
862,1610612744,1997,Warriors
874,1610612753,1997,Magic
825,1610612746,1997,Clippers
484,1610612743,1997,Nuggets
0,1610612750,1997,Timberwolves
469,1610612755,1997,76ers
149,1610612749,1997,Bucks
157,1610612762,1997,Jazz
160,1610612762,1997,Jazz
164,1610612760,1997,Thunder
167,1610612763,1997,Grizzlies
172,1610612744,1997,Warriors
180,1610612740,1997,Pelicans
182,1610612740,1997,Pelicans
185,1610612764,1997,Wizards
186,1610612744,1997,Warriors
188,1610612764,1997,Wizards
190,1610612747,1997,Lakers
192,1610612741,1997,Bulls
195,1610612751,1997,Nets
196,1610612754,1997,Pacers
197,1610612759,1997,Spurs
198,1610612758,1997,Kings
201,1610612739,1997,Cavaliers
202,1610612753,1997,Magic
204,1610612740,1997,Pelicans
216,1610612737,1997,Hawks
236,1610612756,1997,Suns
238,1610612749,1997,Bucks
143,1610612757,1997,Trail Blazers
142,1610612748,1997,Heat
140,1610612744,1997,Warriors
139,1610612739,1997,Cavaliers
1074,1610612742,1997,Mavericks
11,1610612740,1997,Pelicans
14,1610612761,1997,Raptors
19,1610612763,1997,Grizzlies
23,1610612741,1997,Bulls
27,1610612739,1997,Cavaliers
35,1610612764,1997,Wizards
58,1610612745,1997,Rockets
61,1610612750,1997,Timberwolves
64,1610612763,1997,Grizzlies
66,1610612758,1997,Kings
239,1610612749,1997,Bucks
69,1610612738,1997,Celtics
99,1610612760,1997,Thunder
106,1610612737,1997,Hawks
114,1610612747,1997,Lakers
120,1610612738,1997,Celtics
122,1610612750,1997,Timberwolves
124,1610612749,1997,Bucks
125,1610612759,1997,Spurs
127,1610612750,1997,Timberwolves
128,1610612763,1997,Grizzlies
132,1610612738,1997,Celtics
134,1610612756,1997,Suns
95,1610612756,1997,Suns
242,1610612739,1997,Cavaliers
246,1610612752,1997,Knicks
247,1610612739,1997,Cavaliers
357,1610612742,1997,Mavericks
358,1610612742,1997,Mavericks
369,1610612746,1997,Clippers
370,1610612757,1997,Trail Blazers
371,1610612743,1997,Nuggets
377,1610612766,1997,Hornets
382,1610612749,1997,Bucks
383,1610612742,1997,Mavericks
387,1610612764,1997,Wizards
390,1610612754,1997,Pacers
392,1610612755,1997,76ers
355,1610612749,1997,Bucks
394,1610612739,1997,Cavaliers
398,1610612762,1997,Jazz
400,1610612740,1997,Pelicans
408,1610612740,1997,Pelicans
412,1610612757,1997,Trail Blazers
413,1610612746,1997,Clippers
415,1610612749,1997,Bucks
448,1610612744,1997,Warriors
449,1610612756,1997,Suns
460,1610612757,1997,Trail Blazers
466,1610612761,1997,Raptors
468,1610612751,1997,Nets
397,1610612751,1997,Nets
481,1610612754,1997,Pacers
353,1610612750,1997,Timberwolves
348,1610612755,1997,76ers
248,1610612753,1997,Magic
251,1610612743,1997,Nuggets
258,1610612761,1997,Raptors
259,1610612752,1997,Knicks
264,1610612748,1997,Heat
265,1610612742,1997,Mavericks
270,1610612765,1997,Pistons
271,1610612753,1997,Magic
272,1610612746,1997,Clippers
283,1610612741,1997,Bulls
294,1610612765,1997,Pistons
349,1610612740,1997,Pelicans
296,1610612755,1997,76ers
314,1610612754,1997,Pacers
315,1610612740,1997,Pelicans
322,1610612756,1997,Suns
325,1610612764,1997,Wizards
326,1610612738,1997,Celtics
327,1610612738,1997,Celtics
330,1610612746,1997,Clippers
334,1610612759,1997,Spurs
337,1610612744,1997,Warriors
340,1610612751,1997,Nets
344,1610612741,1997,Bulls
301,1610612754,1997,Pacers
1086,1610612762,1997,Jazz
480,1610612754,1997,Pacers
1097,1610612744,1997,Warriors
1959,1610612764,1997,Wizards
1960,1610612757,1997,Trail Blazers
1963,1610612760,1997,Thunder
1964,1610612753,1997,Magic
1970,1610612741,1997,Bulls
1990,1610612759,1997,Spurs
1997,1610612760,1997,Thunder
1998,1610612750,1997,Timberwolves
1999,1610612765,1997,Pistons
2003,1610612752,1997,Knicks
2004,1610612750,1997,Timberwolves
2007,1610612753,1997,Magic
2009,1610612762,1997,Jazz
2011,1610612745,1997,Rockets
2015,1610612755,1997,76ers
2032,1610612756,1997,Suns
2033,1610612740,1997,Pelicans
2036,1610612750,1997,Timberwolves
2041,1610612757,1997,Trail Blazers
2044,1610612748,1997,Heat
2050,1610612750,1997,Timberwolves
2051,1610612738,1997,Celtics
2052,1610612743,1997,Nuggets
1956,1610612750,1997,Timberwolves
1955,1610612760,1997,Thunder
1954,1610612755,1997,76ers
1945,1610612764,1997,Wizards
1838,1610612742,1997,Mavericks
1839,1610612765,1997,Pistons
1841,1610612739,1997,Cavaliers
1845,1610612765,1997,Pistons
1846,1610612761,1997,Raptors
1852,1610612751,1997,Nets
1853,1610612744,1997,Warriors
1855,1610612765,1997,Pistons
1858,1610612752,1997,Knicks
1860,1610612764,1997,Wizards
1867,1610612754,1997,Pacers
2058,1610612737,1997,Hawks
1868,1610612742,1997,Mavericks
1885,1610612739,1997,Cavaliers
1888,1610612749,1997,Bucks
1895,1610612750,1997,Timberwolves
1896,1610612754,1997,Pacers
1902,1610612763,1997,Grizzlies
1905,1610612752,1997,Knicks
1921,1610612766,1997,Hornets
1937,1610612747,1997,Lakers
1940,1610612761,1997,Raptors
1942,1610612757,1997,Trail Blazers
1943,1610612753,1997,Magic
1878,1610612754,1997,Pacers
1835,1610612751,1997,Nets
2060,1610612737,1997,Hawks
2091,1610612757,1997,Trail Blazers
2173,1610612763,1997,Grizzlies
